age,gender,country,subscription_type,primary_device,monthly_fee,account_age_months,devices_used,completion_rate,cost_per_hour,churned
25.0,Female,USA,Premium,Smart TV,6.02,6,5,0.4035,0.7870995859664414,1
27.0,Female,USA,Premium,Laptop,6.02,26,5,0.8844363636363636,0.5322723253757736,0
30.0,Prefer not to say,Canada,Standard,Desktop,6.03,7,5,0.6265555555555555,0.47624062129788075,0
55.0,Male,USA,Standard,Tablet,6.03,15,5,0.6838888888888888,0.5904046997389033,0
17.0,Female,Canada,Premium,Tablet,6.03,19,5,0.7320972222222222,0.6755041075429424,0
40.0,Female,USA,Premium,Mobile,6.03,30,5,0.6095555555555556,0.9056320400500626,1
46.0,Female,Canada,Premium+,Tablet,6.03,28,5,0.9183749999999999,0.7753964852121732,0
50.0,Female,USA,Basic,Mobile,6.04,36,5,0.574,2.130511463844797,0
39.0,Male,USA,Basic,Desktop,6.04,25,5,0.7463,0.7447595561035757,0
23.0,Female,Canada,Standard,Desktop,6.04,5,4,1.0862857142857143,0.9915184678522572,1
40.0,Female,USA,Basic,Desktop,6.04,1,4,1.0060606060606059,0.46295350025549303,0
35.03946643148495,Male,Canada,Standard,Desktop,6.04,23,5,0.703625,0.6892354507417269,0
35.03946643148495,Female,USA,Basic,Gaming Console,6.04,36,5,0.6916181818181819,0.37892095357590966,0
35.0,Male,Canada,Standard,Tablet,6.05,34,5,1.38125,0.7265812650120096,0
15.0,Prefer not to say,Canada,Basic,Laptop,6.05,29,5,0.6807000000000001,0.8659351145038167,0
26.0,Male,USA,Premium,Mobile,6.05,25,5,0.6245142857142858,0.3032074841296359,0
17.0,Female,Canada,Basic,Gaming Console,6.05,35,5,0.6500181818181818,0.9217877094972067,0
20.0,Male,USA,Basic,Laptop,6.06,6,5,0.5064444444444445,1.0448275862068965,0
59.0,Male,Canada,Basic,Desktop,6.06,31,5,1.0001111111111112,0.9991755976916734,0
32.0,Female,USA,Premium+,Laptop,6.06,17,5,0.8572857142857142,1.0439276485788112,0
20.0,Female,USA,Premium,Gaming Console,6.07,8,5,0.8089176470588235,0.5579898881568868,1
27.0,Male,Canada,Standard,Tablet,6.09,14,5,0.8450333333333333,0.3538983050847458,0
32.0,Female,USA,Standard,Mobile,6.09,24,5,0.6832727272727273,0.564498686853082,0
30.0,Female,Canada,Standard,Desktop,6.09,8,5,0.47533333333333333,0.930244399185336,0
51.0,Female,Canada,Standard,Laptop,6.09,1,5,0.66525,1.1059322033898304,0
45.0,Prefer not to say,USA,Basic,Laptop,6.09,12,5,0.5897333333333334,0.40590979782270603,0
30.0,Male,USA,Standard,Mobile,6.09,23,5,0.7316,0.7402755267423015,0
30.0,Male,USA,Standard,Mobile,6.09,23,5,0.7316,0.7402755267423015,0
45.0,Other,USA,Basic,Gaming Console,6.1,14,3,0.8465,1.4823815309842039,0
35.03946643148495,Male,USA,Standard,Laptop,6.1,29,5,0.6143333333333334,1.2896405919661729,0
34.0,Male,USA,Standard,Laptop,6.1,33,5,0.6562666666666667,0.735678391959799,0
35.03946643148495,Male,USA,Standard,Gaming Console,6.1,17,5,0.9565,0.4375373580394501,1
54.0,Female,USA,Premium,Mobile,6.1,24,5,1.1455714285714285,0.4677914110429448,0
31.0,Male,USA,Premium,Laptop,6.1,12,5,0.7775384615384615,0.40175631174533477,0
41.0,Male,USA,Premium,Gaming Console,6.1,28,4,0.8655,2.349165596919127,1
31.0,Male,USA,Premium,Laptop,6.1,12,5,0.7775384615384615,0.40175631174533477,0
67.0,Female,USA,Premium+,Gaming Console,6.11,32,5,0.6858,0.5953231568691134,0
35.03946643148495,Female,USA,Premium,Smart TV,6.11,15,5,0.8281468531468532,0.8575438596491228,1
35.0,Male,Canada,Premium,Mobile,6.11,32,5,0.4222666666666667,0.7743979721166033,0
57.0,Female,USA,Standard,Tablet,6.11,23,5,0.8452884615384615,0.34834663625997725,0
44.0,Female,USA,Premium,Desktop,6.11,15,5,0.904625,0.5862785862785862,0
33.0,Female,USA,Premium,Desktop,6.11,29,5,0.694,0.6056500908640343,0
57.0,Female,USA,Standard,Tablet,6.11,23,5,0.8452884615384615,0.34834663625997725,0
35.03946643148495,Male,Canada,Standard,Tablet,6.12,29,5,0.8315333333333335,1.6334519572953736,0
45.0,Male,Canada,Standard,Mobile,6.12,14,5,0.8521666666666667,0.4255417777262719,1
24.0,Female,USA,Basic,Smart TV,6.12,23,5,1.0710549019607845,0.28101323945817713,1
32.0,Female,USA,Premium+,Desktop,6.12,23,4,0.69675,1.0393433342768186,0
35.03946643148495,Male,USA,Basic,Tablet,6.12,14,4,0.731,1.0254118961184027,0
36.0,Male,Canada,Standard,Smart TV,6.12,30,5,0.8496666666666667,0.5755485893416928,0
35.03946643148495,Female,Canada,Standard,Desktop,6.12,13,5,0.9952857142857142,0.9022113022113021,0
35.03946643148495,Female,USA,Premium,Laptop,6.12,19,5,0.6016666666666666,0.6831627906976744,0
38.0,Male,USA,Basic,Desktop,6.13,26,4,0.623875,0.7492360969647586,0
6.0,Male,USA,Basic,Laptop,6.13,11,5,0.623909090909091,0.716540035067212,0
46.0,Male,USA,Premium,Laptop,6.13,34,4,1.3824166666666666,1.7308235294117646,0
19.0,Prefer not to say,Canada,Basic,Laptop,6.13,19,5,0.6305811965811966,0.43153819077789507,0
36.0,Female,Canada,Premium,Desktop,6.14,8,5,0.4271666666666667,0.9029411764705882,0
38.0,Female,USA,Premium,Tablet,6.14,6,5,0.6637142857142857,0.6676332004349401,0
35.03946643148495,Female,USA,Premium,Gaming Console,6.14,21,5,0.6840128205128205,0.23200453429057247,0
54.0,Female,USA,Standard,Gaming Console,6.15,21,5,0.7876842105263158,0.35203205495134526,0
42.0,Female,Canada,Premium,Tablet,6.15,7,4,0.6911190476190476,0.36236865363841697,1
30.0,Female,USA,Premium+,Mobile,6.15,25,5,0.348,9.271356783919597,0
46.0,Other,USA,Basic,Gaming Console,6.16,21,5,0.665,0.40125936380414723,0
42.0,Male,USA,Standard,Gaming Console,6.16,17,4,0.6181428571428571,0.9590036325895174,0
45.0,Female,USA,Standard,Desktop,6.17,21,5,0.8689722222222221,0.5339679792297706,1
41.0,Female,USA,Premium,Mobile,6.17,20,5,1.0141944444444444,0.7123340388685779,0
37.0,Male,USA,Premium,Gaming Console,6.17,17,5,0.5350897435897437,0.5508928571428572,0
35.03946643148495,Male,Canada,Premium,Desktop,6.17,35,5,0.8669230769230769,0.6717474142623843,0
26.0,Female,USA,Basic,Tablet,6.18,7,5,0.9697142857142858,0.3997412677878395,0
12.0,Female,Canada,Premium,Smart TV,6.18,36,5,0.7577777777777777,0.7345483359746433,0
29.0,Female,USA,Basic,Mobile,6.18,28,5,0.7081190476190476,0.6021435531016563,1
35.0,Female,USA,Standard,Tablet,6.19,6,5,1.1528809523809525,0.44114502910084336,0
37.0,Male,USA,Premium,Desktop,6.19,29,3,0.7115,2.48760884125921,0
26.0,Female,USA,Basic,Tablet,6.19,8,4,0.603,1.045902562658406,0
23.0,Female,Canada,Standard,Laptop,6.2,9,5,0.8750833333333333,0.47993807250677334,0
35.0,Male,USA,Standard,Laptop,6.2,25,5,0.5964615384615384,0.6763636363636364,0
43.0,Female,USA,Standard,Tablet,6.2,8,5,0.5109861111111111,0.7496977025392986,1
41.0,Female,USA,Basic,Gaming Console,6.2,18,4,0.7407777777777778,1.241241241241241,1
42.0,Female,USA,Standard,Tablet,6.2,5,5,0.5448461538461539,0.7099236641221375,0
43.0,Female,USA,Standard,Tablet,6.2,8,5,0.5109861111111111,0.7496977025392986,1
36.0,Female,USA,Standard,Laptop,6.22,12,4,0.5247142857142857,0.7846930193439865,0
35.03946643148495,Male,USA,Premium,Laptop,6.22,24,4,0.4863090909090909,0.4274914089347079,0
29.0,Male,Canada,Basic,Smart TV,6.23,7,5,0.8837777777777778,0.7965054336245472,0
24.0,Female,Canada,Standard,Tablet,6.23,2,5,0.7436666666666667,0.5551759988118223,1
20.0,Female,USA,Basic,Laptop,6.23,8,5,0.5489999999999999,0.6128873585833743,0
35.03946643148495,Female,USA,Premium,Tablet,6.23,11,5,0.7794444444444444,0.7961661341853036,0
21.0,Male,Canada,Premium,Tablet,6.23,2,5,0.8954285714285714,0.5016776271641391,0
41.0,Other,USA,Basic,Desktop,6.24,25,5,0.7914666666666665,0.5398702235039654,0
33.0,Female,Canada,Basic,Gaming Console,6.24,14,5,1.0272000000000001,1.4851249504165016,0
16.0,Male,USA,Premium,Desktop,6.24,19,5,0.8795454545454545,0.8344105192779139,1
31.0,Male,Canada,Basic,Smart TV,6.25,34,4,0.778875,0.556379821958457,0
42.0,Other,USA,Premium,Laptop,6.25,20,5,0.6322,0.6498007277768151,0
8.0,Male,USA,Basic,Mobile,6.25,16,5,0.9414166666666668,0.8301970334292671,0
32.0,Male,USA,Premium,Laptop,6.25,29,5,0.5614725274725275,0.2099781622711238,0
32.0,Male,USA,Premium,Laptop,6.25,29,5,0.5614725274725275,0.2099781622711238,0
32.0,Male,USA,Premium,Laptop,6.25,29,5,0.5614725274725275,0.2099781622711238,0
24.0,Other,USA,Premium+,Mobile,6.26,14,5,0.7041000000000001,0.8992099593009335,0
45.0,Female,Canada,Premium,Mobile,6.26,31,5,0.5896,0.42421504404788796,0
64.0,Male,Canada,Basic,Mobile,6.26,32,5,0.692,0.4441291238027669,0
53.0,Other,USA,Premium,Desktop,6.27,4,4,0.8467380952380952,0.48298883040184876,0
22.0,Female,USA,Premium,Mobile,6.27,14,5,1.1644444444444444,0.7958536069388619,0
27.0,Female,USA,Basic,Tablet,6.27,24,5,0.7862272727272728,0.7554216867469878,0
35.03946643148495,Prefer not to say,USA,Premium,Gaming Console,6.27,24,5,0.711375,0.8716404077849861,0
31.0,Male,USA,Basic,Laptop,6.27,17,5,0.8787499999999999,0.8557779799818015,0
35.03946643148495,Female,USA,Standard,Tablet,6.27,15,5,1.010654761904762,0.5956301456618112,0
19.0,Female,Canada,Premium,Desktop,6.27,25,5,1.044,0.848443843031123,0
49.0,Female,Canada,Premium+,Smart TV,6.27,17,4,0.8025714285714285,0.6470588235294118,0
19.0,Male,USA,Premium,Gaming Console,6.27,4,5,0.9002857142857144,0.46221894581643935,0
42.0,Female,USA,Standard,Laptop,6.27,22,5,0.9467500000000001,0.5298591549295774,0
32.0,Male,Canada,Standard,Tablet,6.27,22,5,0.8848333333333332,0.4395886889460154,0
36.0,Male,USA,Premium,Laptop,6.28,26,5,1.1287142857142858,1.0110008049369466,1
50.0,Other,USA,Premium+,Desktop,6.28,20,5,0.7877777777777779,0.5250836120401338,1
52.0,Female,Canada,Standard,Gaming Console,6.28,6,5,0.7969181818181819,0.816114359974009,0
30.0,Female,USA,Premium,Gaming Console,6.28,27,5,0.7061666666666666,0.9612244897959185,1
23.0,Female,USA,Basic,Mobile,6.29,26,5,0.5045119047619048,0.42504786575064757,0
31.0,Female,Canada,Premium,Smart TV,6.29,21,5,0.5391111111111111,1.0021242697822623,1
39.0,Male,USA,Basic,Laptop,6.29,2,4,0.6295000000000001,0.6715302491103202,0
24.0,Female,USA,Standard,Tablet,6.29,33,5,0.7725714285714286,0.6174738219895288,0
47.0,Male,USA,Basic,Smart TV,6.29,30,4,0.8252272727272727,0.8267250821467689,0
23.0,Female,USA,Premium+,Gaming Console,6.3,29,4,1.2631428571428571,0.8606557377049179,1
27.0,Male,USA,Standard,Desktop,6.31,12,4,0.7865192307692308,0.4299829642248722,0
18.0,Female,USA,Standard,Smart TV,6.31,20,4,0.6143636363636363,0.569494584837545,0
35.03946643148495,Female,USA,Premium,Tablet,6.32,36,5,0.6932857142857143,0.817770109984904,0
31.0,Male,USA,Standard,Mobile,6.32,23,5,0.7180769230769231,0.628543013426156,1
33.0,Male,Canada,Premium,Smart TV,6.32,33,5,0.5707619047619047,0.2872509658359216,0
35.03946643148495,Male,USA,Premium,Smart TV,6.32,33,5,0.6151538461538462,0.4377741861002078,0
33.0,Female,USA,Basic,Tablet,6.33,27,5,0.7946249999999999,0.9958049292081803,0
33.0,Male,USA,Premium,Gaming Console,6.33,14,5,0.4577181818181818,0.33886509635974305,0
37.0,Female,USA,Standard,Mobile,6.34,23,5,0.5316060606060606,0.2892555699186374,0
35.03946643148495,Female,USA,Premium,Tablet,6.34,27,5,0.552875,1.528324628364805,1
36.0,Female,USA,Standard,Tablet,6.35,12,5,0.8003333333333333,0.5631929046563192,1
41.0,Male,Canada,Premium,Smart TV,6.35,28,5,0.5488888888888889,0.5353379232822818,0
25.0,Male,Canada,Standard,Tablet,6.35,2,5,0.8661111111111112,0.6072680905323558,0
31.0,Male,Canada,Basic,Smart TV,6.35,11,5,0.7109999999999999,0.8277210514881598,1
25.0,Female,Canada,Standard,Tablet,6.35,2,5,0.8661111111111112,0.6072680905323558,0
35.03946643148495,Female,USA,Basic,Laptop,6.36,19,5,0.5082222222222222,0.6443768996960486,0
30.0,Female,USA,Premium,Desktop,6.36,3,5,0.44099999999999995,0.6437246963562753,0
39.0,Male,Canada,Premium,Mobile,6.36,18,5,0.5787361111111111,1.1880448318804482,0
35.03946643148495,Male,USA,Premium,Tablet,6.36,23,5,0.092,3.18,0
5.0,Female,USA,Standard,Gaming Console,6.36,24,5,0.7390714285714286,1.0338661609319968,0
25.0,Female,Canada,Premium,Mobile,6.37,8,5,0.6619358974358975,0.7252371916508539,1
-2.0,Female,USA,Premium,Smart TV,6.37,25,5,0.821736111111111,0.6064741351951761,0
39.0,Male,USA,Premium,Desktop,6.37,13,5,0.536125,1.014062085433802,0
30.0,Female,Canada,Premium+,Tablet,6.37,11,4,0.675936507936508,0.7467760844079719,0
45.0,Male,Canada,Premium,Smart TV,6.38,16,4,0.7055555555555555,0.6649296508598228,0
40.0,Male,Canada,Premium,Tablet,6.38,2,5,0.5623333333333332,1.1157097056251821,0
43.0,Female,USA,Basic,Tablet,6.38,17,5,0.7182666666666666,0.43190793185151755,1
25.0,Female,USA,Premium,Desktop,6.38,36,5,0.6436111111111111,1.1596485913359587,0
29.0,Prefer not to say,USA,Basic,Tablet,6.38,16,5,1.08075,1.1631722880583408,1
31.0,Female,USA,Basic,Mobile,6.39,17,4,0.49747252747252746,0.41421780466724284,0
46.0,Female,USA,Premium,Smart TV,6.39,16,5,0.8495555555555555,0.8596412556053811,1
24.0,Female,USA,Basic,Desktop,6.4,14,5,0.56525,1.4912621359223301,0
35.03946643148495,Female,USA,Premium,Gaming Console,6.4,28,5,0.8265,0.4686927865250824,0
28.0,Male,USA,Premium+,Laptop,6.4,36,5,0.77425,0.5863490609253321,0
44.0,Male,USA,Premium,Tablet,6.41,27,5,0.7619,1.1910808299783215,1
18.0,Male,USA,Basic,Gaming Console,6.41,17,4,0.8423333333333334,0.6066246056782335,1
42.0,Female,USA,Basic,Mobile,6.41,25,4,0.8774,0.31581540482837905,0
23.0,Male,USA,Standard,Gaming Console,6.41,4,5,0.6566868686868687,0.5527450416786432,0
33.0,Female,USA,Standard,Desktop,6.41,19,4,0.7675384615384615,0.4750494071146245,0
39.0,Male,USA,Standard,Laptop,6.42,22,4,0.8380000000000001,0.20789033407091587,1
35.0,Female,USA,Premium+,Mobile,6.42,9,5,0.7688333333333334,0.6652849740932643,0
28.0,Male,USA,Basic,Mobile,6.42,1,5,0.43285714285714283,1.3821313240043056,0
35.03946643148495,Male,USA,Basic,Tablet,6.42,22,4,0.6456904761904763,0.9976689976689975,0
54.0,Male,USA,Basic,Mobile,6.42,10,5,1.1236666666666666,6.114285714285714,0
35.0,Female,USA,Premium+,Mobile,6.42,9,5,0.7688333333333334,0.6652849740932643,0
35.03946643148495,Male,USA,Basic,Tablet,6.42,22,4,0.6456904761904763,0.9976689976689975,0
35.03946643148495,Female,USA,Premium,Laptop,6.43,27,5,0.6937,0.644396191748789,0
32.0,Female,Canada,Basic,Laptop,6.43,35,5,0.6611111111111111,0.9462840323767474,1
41.0,Female,USA,Standard,Mobile,6.43,5,5,0.9213333333333333,0.41519586741282816,0
36.0,Female,USA,Standard,Desktop,6.43,13,5,0.620375,0.7886345053147995,0
45.0,Female,Canada,Standard,Desktop,6.43,32,3,0.5195714285714286,0.7354174609226076,0
21.0,Male,USA,Basic,Mobile,6.43,35,5,0.6566470588235295,0.232928817243253,0
41.0,Female,USA,Premium,Desktop,6.44,20,5,0.7948125,0.8736151933077098,0
14.0,Female,Canada,Premium,Tablet,6.44,7,5,0.6950000000000001,1.0662251655629138,0
43.0,Female,USA,Premium,Mobile,6.45,15,4,0.8793333333333333,1.4686907020872866,0
33.0,Female,Canada,Premium+,Smart TV,6.45,30,5,0.7238461538461538,0.29941972920696325,1
43.0,Female,USA,Premium,Mobile,6.45,15,4,0.8793333333333333,1.4686907020872866,0
23.0,Female,USA,Standard,Desktop,6.46,29,5,0.5953516483516483,0.41419106646719384,0
30.0,Female,USA,Basic,Desktop,6.46,1,5,1.0854285714285714,0.30553365915182096,0
35.03946643148495,Male,USA,Basic,Desktop,6.46,15,5,0.6627575757575758,0.66426735218509,0
35.0,Female,USA,Standard,Laptop,6.46,16,3,0.663875,0.7056253413435281,0
29.0,Male,USA,Premium,Tablet,6.46,20,5,0.6688383838383838,0.6778593913955928,0
29.0,Male,USA,Premium,Tablet,6.46,20,5,0.6688383838383838,0.6778593913955928,0
18.0,Female,USA,Standard,Tablet,6.47,32,5,0.4522307692307692,0.4519734544184421,1
46.0,Female,Canada,Premium,Desktop,6.47,6,5,0.905,0.8820722563053851,0
6.0,Male,Canada,Standard,Gaming Console,6.47,35,5,0.5234,0.7446767696144253,0
41.0,Male,Canada,Basic,Desktop,6.48,9,5,1.1949545454545456,0.5775401069518716,1
-1.0,Female,USA,Premium,Desktop,6.48,17,5,0.8806,0.7476923076923078,0
10.0,Male,Canada,Standard,Desktop,6.48,24,5,0.9400714285714284,1.073143803477781,1
52.0,Male,Canada,Basic,Laptop,6.48,18,5,0.595,0.36706948640483394,0
15.0,Female,Canada,Basic,Laptop,6.49,31,5,0.8436842105263158,0.4247845532889713,0
33.0,Female,Canada,Premium,Laptop,6.49,36,5,0.7397619047619048,1.002574665293512,0
35.0,Male,Canada,Premium,Tablet,6.49,2,4,0.7013636363636364,1.0266279989454257,0
35.03946643148495,Female,USA,Standard,Tablet,6.49,24,5,0.6642222222222223,1.3281036834924964,0
6.0,Male,Canada,Premium,Desktop,6.5,35,5,0.4946666666666666,1.1548711874444775,0
34.0,Male,USA,Premium,Mobile,6.5,19,5,0.9278627450980392,0.3807478277848287,0
34.0,Other,USA,Premium,Smart TV,6.5,25,5,0.7827575757575758,0.6516290726817043,0
47.0,Female,Canada,Premium,Desktop,6.51,15,5,0.9139047619047619,0.6394891944990175,1
30.0,Male,USA,Premium,Mobile,6.51,33,5,0.40349999999999997,0.3410460141447656,0
24.0,Female,USA,Premium+,Laptop,6.51,5,4,0.8755714285714286,1.899805447470817,1
35.0,Male,Canada,Premium,Gaming Console,6.51,20,5,0.8298741258741259,0.7041644131963223,0
49.0,Female,USA,Standard,Tablet,6.52,27,5,0.6665757575757576,0.4806487283450055,0
32.0,Male,USA,Basic,Gaming Console,6.52,9,4,0.9716293706293706,0.660253164556962,0
23.0,Female,Canada,Basic,Desktop,6.52,13,4,0.5343333333333333,1.14519906323185,0
44.0,Female,USA,Basic,Tablet,6.52,16,5,0.6545607843137254,0.43510176843510173,0
35.03946643148495,Male,USA,Standard,Desktop,6.52,33,4,0.6704848484848485,0.6199683042789222,0
32.0,Female,USA,Standard,Desktop,6.53,7,4,0.8343931623931624,0.6452569169960474,0
12.0,Female,USA,Premium+,Mobile,6.53,23,5,0.759888888888889,0.3329367777022434,1
35.0,Male,USA,Basic,Tablet,6.53,32,5,0.5446985294117647,0.440175261206606,0
50.0,Other,Canada,Standard,Smart TV,6.54,36,5,0.9357301587301587,0.7879518072289156,0
36.0,Male,USA,Standard,Laptop,6.54,36,5,0.8354204545454547,0.7445920303605313,0
34.0,Prefer not to say,USA,Basic,Laptop,6.54,7,5,1.0394444444444444,0.9353992848629321,0
35.03946643148495,Female,USA,Premium,Desktop,6.54,2,5,0.7942,0.598535692495424,0
57.0,Female,USA,Premium+,Laptop,6.54,22,5,0.538142857142857,1.1160409556313993,0
20.0,Male,Canada,Premium,Gaming Console,6.55,7,5,0.70075,0.6220322886989554,0
24.0,Female,USA,Premium,Tablet,6.55,14,4,0.8356666666666666,1.6751918158567776,0
30.0,Female,USA,Basic,Laptop,6.55,32,5,0.8457435897435897,0.8098083659592005,0
20.0,Male,USA,Basic,Laptop,6.55,24,4,0.5161333333333333,0.6647496617050067,0
28.0,Male,USA,Standard,Laptop,6.56,28,5,0.8489,0.5532752319370255,0
50.0,Male,Canada,Premium,Gaming Console,6.56,24,3,0.39425,1.4470588235294117,1
18.0,Other,USA,Premium+,Desktop,6.56,36,5,0.6187777777777778,1.1172296338347998,0
35.0,Female,Canada,Basic,Smart TV,6.56,26,4,0.9448571428571428,1.2365692742695569,0
34.0,Male,USA,Basic,Desktop,6.56,32,5,0.8579333333333332,0.27040395713107995,1
27.0,Male,USA,Premium,Smart TV,6.57,5,4,0.8358888888888889,0.7872977831036548,0
45.0,Male,USA,Premium+,Laptop,6.57,2,5,0.6970000000000001,1.6831767719897524,1
30.0,Prefer not to say,USA,Basic,Desktop,6.57,34,4,0.887888888888889,1.0665584415584415,0
37.0,Male,USA,Standard,Tablet,6.57,20,5,0.6500181818181818,1.088950276243094,1
27.0,Male,USA,Premium,Smart TV,6.57,5,4,0.8358888888888889,0.7872977831036548,0
27.0,Male,USA,Standard,Tablet,6.58,5,5,0.7829176470588235,0.4428491306786316,0
30.0,Female,USA,Standard,Laptop,6.58,22,5,0.7345714285714287,0.7237396883593034,0
37.0,Prefer not to say,USA,Premium,Desktop,6.58,21,5,0.7024080882352941,0.16222879684418148,0
35.03946643148495,Female,USA,Premium,Desktop,6.58,3,5,0.736,0.5849755519336198,0
26.0,Male,USA,Basic,Tablet,6.58,23,5,0.9176666666666666,2.655010087424344,0
49.0,Female,Canada,Premium,Desktop,6.59,30,5,0.6845181818181818,0.7571811566449634,1
40.0,Male,Canada,Premium,Mobile,6.6,9,5,0.7047000000000001,0.635940260157379,0
45.0,Female,USA,Standard,Desktop,6.6,16,5,0.7984666666666667,1.9760479041916166,0
31.0,Male,USA,Premium+,Laptop,6.6,33,5,0.703,0.780295566502463,0
40.0,Male,Canada,Premium,Mobile,6.6,9,5,0.7047000000000001,0.635940260157379,0
28.0,Male,USA,Premium,Desktop,6.61,26,5,0.6368611111111111,0.8731836195508585,0
20.0,Male,USA,Standard,Tablet,6.61,4,5,0.9323333333333333,0.9962321024868123,0
19.0,Female,USA,Premium,Desktop,6.61,36,5,0.8183095238095237,0.31543784299689814,0
30.0,Female,USA,Premium,Mobile,6.61,12,5,0.6871515151515152,0.6972573839662448,0
42.0,Female,Canada,Premium+,Mobile,6.61,10,4,0.6705897435897435,0.40606122657929766,0
27.0,Female,USA,Basic,Mobile,6.61,18,5,0.6218571428571429,0.5037469833608536,0
31.0,Female,USA,Premium,Laptop,6.61,26,5,0.8244285714285715,1.0874691527282698,0
47.0,Male,USA,Premium,Smart TV,6.62,24,5,0.6985714285714286,0.816611842105263,0
38.0,Prefer not to say,Canada,Standard,Laptop,6.62,34,5,0.8304796380090498,0.42368,1
29.0,Female,USA,Premium,Smart TV,6.62,28,5,0.7856153846153846,0.4503401360544218,0
34.0,Female,Canada,Basic,Smart TV,6.63,21,5,0.7072307692307692,0.5489925476124758,0
35.0,Male,USA,Premium,Gaming Console,6.63,24,5,0.852,0.7673611111111109,1
62.0,Female,Canada,Basic,Mobile,6.63,2,5,0.46287878787878783,0.5374223182923533,0
16.0,Male,USA,Standard,Mobile,6.63,31,5,0.6783766233766233,0.7641183250096042,0
62.0,Male,USA,Premium,Laptop,6.63,26,5,0.7643636363636364,0.6857438372694363,0
17.0,Female,Canada,Standard,Gaming Console,6.63,12,4,1.0042,0.3186733958183129,0
52.0,Male,Canada,Basic,Desktop,6.64,7,5,0.4,1.3423180592991912,0
41.0,Other,USA,Premium,Tablet,6.64,35,5,0.8868888888888888,0.8248447204968943,0
21.0,Female,Canada,Basic,Smart TV,6.64,27,5,0.5378888888888889,1.6012861736334405,0
23.0,Male,USA,Premium+,Tablet,6.65,17,5,0.7831923076923077,0.4385097263435543,0
39.0,Male,USA,Premium,Gaming Console,6.65,21,5,0.8618181818181818,0.4993742177722153,0
33.0,Male,Canada,Premium,Desktop,6.65,36,5,0.8735555555555556,0.876923076923077,0
28.0,Female,USA,Premium,Smart TV,6.65,15,5,1.0117454545454545,0.9729334308705194,0
30.0,Female,Canada,Premium,Desktop,6.66,26,5,0.6877142857142857,0.597130902570233,1
39.0,Female,USA,Standard,Tablet,6.66,36,5,0.6894941176470588,0.5085263425808094,0
37.0,Male,USA,Premium,Smart TV,6.66,14,5,0.7787999999999999,2.1705594785442694,0
52.0,Female,Canada,Premium,Tablet,6.66,29,5,0.7881818181818182,0.7748691099476439,0
18.0,Male,USA,Premium,Mobile,6.66,21,5,0.7206703296703296,0.7012987012987012,0
31.0,Female,USA,Standard,Laptop,6.66,32,5,0.8257692307692308,0.8375602599035842,0
30.0,Other,USA,Premium,Mobile,6.66,35,4,0.6793333333333333,0.6550819672131148,0
30.0,Female,Canada,Premium,Desktop,6.66,26,5,0.6877142857142857,0.597130902570233,1
29.0,Female,Canada,Standard,Mobile,6.67,11,5,0.7685,0.6886938564790913,0
35.03946643148495,Female,Canada,Premium+,Tablet,6.67,27,5,0.4213809523809524,0.6204651162790698,0
28.0,Male,USA,Standard,Smart TV,6.67,28,4,0.9047142857142856,1.0333075135553833,0
20.0,Male,Canada,Premium+,Gaming Console,6.67,32,5,0.6289010989010989,0.44437041972018654,0
35.03946643148495,Female,USA,Standard,Laptop,6.68,14,3,0.72,2.2708215297450423,0
35.03946643148495,Female,Canada,Standard,Mobile,6.68,5,4,0.19566666666666666,3.8317399617590824,1
26.0,Male,USA,Basic,Tablet,6.68,11,4,0.7713076923076925,0.5163617624323628,0
26.0,Male,USA,Basic,Tablet,6.68,11,4,0.7713076923076925,0.5163617624323628,0
35.03946643148495,Female,Canada,Standard,Mobile,6.68,5,4,0.19566666666666666,3.8317399617590824,1
35.03946643148495,Male,Canada,Basic,Tablet,6.69,33,4,0.5697272727272726,0.9790243902439025,0
51.0,Female,Canada,Standard,Mobile,6.69,27,4,0.734,1.0065195586760283,0
24.0,Female,Canada,Premium+,Mobile,6.69,19,5,0.9113434343434343,0.6176334820741652,0
30.0,Female,USA,Premium,Desktop,6.69,4,5,0.8364285714285714,0.8233846153846154,0
64.0,Female,USA,Standard,Smart TV,6.69,19,5,0.9550000000000001,0.9433607520564041,0
39.0,Male,USA,Premium,Mobile,6.69,34,5,0.580929292929293,1.4089154089154088,0
34.0,Male,USA,Basic,Mobile,6.7,31,5,0.6506000000000001,2.081822889694459,1
35.03946643148495,Female,USA,Premium,Smart TV,6.7,31,5,0.6167142857142857,0.7372088758481569,0
35.03946643148495,Female,USA,Basic,Smart TV,6.7,12,4,0.853,0.9700772200772201,1
35.03946643148495,Other,USA,Standard,Mobile,6.7,25,3,0.5536666666666666,1.4189904694669961,0
51.0,Female,USA,Basic,Desktop,6.71,31,5,0.8006153846153847,0.6090771558245083,0
45.0,Male,Canada,Standard,Gaming Console,6.71,31,5,0.6918888888888889,1.174103237095363,0
28.0,Female,Canada,Basic,Mobile,6.71,29,5,0.5951000000000001,0.7313351498637601,0
35.03946643148495,Female,Canada,Premium,Smart TV,6.72,33,5,0.5965555555555555,0.36064400715563505,0
35.03946643148495,Female,USA,Premium,Smart TV,6.72,22,5,0.9326666666666668,0.5072336142911058,0
19.0,Female,USA,Premium,Desktop,6.72,26,5,0.554043956043956,0.7034193998604326,0
45.0,Male,USA,Basic,Desktop,6.73,8,5,0.5679090909090909,0.39097598760650665,0
